,_version_,content,content_raw,id,like,name,profile_image,retweet_count,time,tweet_image,category
427,1.56065E+18,RT @stbusinessdesk: Uber CEO says he must 'grow up' after argument with driver https://t.co/EGzbqBKNpX https://t.co/7VZrc4WSGS,RT @stbusinessdesk: Uber CEO says he must 'grow up' after argument with driver https://t.co/EGzbqBKNpX https://t.co/7VZrc4WSGS,8.3678E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[5],2017-03-01T03:28:41Z,https://pbs.twimg.com/media/C5zV7ldUwAAWzet.jpg,
454,1.56065E+18,2 toddlers fall to their deaths in China mall after mother loses grip near balcony https://t.co/yRXJDduLZ0 https://t.co/itfNZXEKgJ,2 toddlers fall to their deaths in China mall after mother loses grip near balcony https://t.co/yRXJDduLZ0 https://t.co/itfNZXEKgJ,8.36736E+17,12,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[65],2017-03-01T00:34:42Z,no image,
366,1.56065E+18,House GOP thwarts Democrats?€? pursuit of Donald Trump?€?s tax returns  https://t.co/85Nut6zxKx,House GOP thwarts Democrats?€? pursuit of Donald Trump?€?s tax returns  https://t.co/85Nut6zxKx,8.36445E+17,141,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[151],2017-02-28T05:15:10Z,no image,
91,1.56065E+18,"Education Secretary Betsy DeVos is under fire for calling HBCUs ""pioneers"" of school choice https://t.co/Ct09u3ifve https://t.co/BIHxG6ZYOx","Education Secretary Betsy DeVos is under fire for calling HBCUs ""pioneers"" of school choice https://t.co/Ct09u3ifve https://t.co/BIHxG6ZYOx",8.36746E+17,394,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[255],2017-03-01T01:11:01Z,no image,
339,1.56065E+18,"After seven decades of U.S. liberal order in Asia, Trump hands China a new opportunity. By @abrownewsj https://t.co/8u5Y9ZPeaa","After seven decades of U.S. liberal order in Asia, Trump hands China a new opportunity. By @abrownewsj https://t.co/8u5Y9ZPeaa",8.36532E+17,57,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[67],2017-02-28T11:01:13Z,no image,
897,1.56065E+18,"Opinion: ""Many Americans have come to realize that the care part of the law matters much more than the Obama part"" https://t.co/OhRIWrayHw","Opinion: ""Many Americans have come to realize that the care part of the law matters much more than the Obama part"" https://t.co/OhRIWrayHw",8.36599E+17,1616,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[706],2017-02-28T15:30:11Z,no image,
564,1.56065E+18,RT @stbusinessdesk: Goh &amp; Goh Building next to Beauty World MRT station up for collective sale https://t.co/RZruBwRFjW https://t.co/kuIAPlp?€?,RT @stbusinessdesk: Goh &amp; Goh Building next to Beauty World MRT station up for collective sale https://t.co/RZruBwRFjW https://t.co/kuIAPlp?€?,8.3647E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[10],2017-02-28T06:56:11Z,https://pbs.twimg.com/media/C5u2GRpUwAIyX4u.jpg,
345,1.56065E+18,Video: SpaceX plans to take tourists around the moon in two years https://t.co/C7X1gFTxlM,Video: SpaceX plans to take tourists around the moon in two years https://t.co/C7X1gFTxlM,8.3651E+17,36,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[33],2017-02-28T09:35:03Z,no image,
776,1.56065E+18,Nine epic awards failures https://t.co/1Mj8o643Jn,Nine epic awards failures https://t.co/1Mj8o643Jn,8.36179E+17,198,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[102],2017-02-27T11:41:15Z,no image,
241,1.56065E+18,RT @WSJPolitics: New: Excerpts from the prepared text of President Trump's speech to Congress https://t.co/1XjYXzx8xC,RT @WSJPolitics: New: Excerpts from the prepared text of President Trump's speech to Congress https://t.co/1XjYXzx8xC,8.36757E+17,0,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[10],2017-03-01T01:55:19Z,no image,
13,1.56065E+18,President Trump highlighted victims of crimes by immigrants and talked about a new office called VOICE?€? https://t.co/QDs9YxruTX,President Trump highlighted victims of crimes by immigrants and talked about a new office called VOICE?€? https://t.co/QDs9YxruTX,8.36803E+17,219,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[76],2017-03-01T05:01:01Z,no image,
315,1.56065E+18,A new imaging method helps scientists look beyond dinosaur bones to reveal traces of soft tissue in fossils https://t.co/cChhu6hNi6,A new imaging method helps scientists look beyond dinosaur bones to reveal traces of soft tissue in fossils https://t.co/cChhu6hNi6,8.36609E+17,84,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[58],2017-02-28T16:07:03Z,no image,
600,1.56065E+18,RT @BBCNewsAsia: Cambodia activist Kem Ley's murder trial begins https://t.co/H7HLW1AYhk,RT @BBCNewsAsia: Cambodia activist Kem Ley's murder trial begins https://t.co/H7HLW1AYhk,8.36845E+17,0,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[7],2017-03-01T07:47:10Z,no image,
387,1.56065E+18,"North Korea executes five senior officials with antiaircraft guns
 https://t.co/mKvMmwp9YJ","North Korea executes five senior officials with antiaircraft guns
 https://t.co/mKvMmwp9YJ",8.36386E+17,128,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[278],2017-02-28T01:23:03Z,no image,
273,1.56065E+18,"Russia, China block resolution targeting people tied to production and delivery of chemical weapons in Syrian war https://t.co/E8SE8zY9m0","Russia, China block resolution targeting people tied to production and delivery of chemical weapons in Syrian war https://t.co/E8SE8zY9m0",8.36693E+17,49,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[68],2017-02-28T21:41:25Z,no image,
166,1.56065E+18,"Netanyahu, military leadership criticized for handling of 2014 Gaza war in Israeli state report?€? https://t.co/PlSTUiJEgR","Netanyahu, military leadership criticized for handling of 2014 Gaza war in Israeli state report?€? https://t.co/PlSTUiJEgR",8.36611E+17,109,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[57],2017-02-28T16:15:02Z,no image,
840,1.56065E+18,RT @nytgraphics: How Trump?€?s approval rating compares with previous presidents?€? https://t.co/MVKya5Xl0T https://t.co/xdBPmH0M3M,RT @nytgraphics: How Trump?€?s approval rating compares with previous presidents?€? https://t.co/MVKya5Xl0T https://t.co/xdBPmH0M3M,8.36753E+17,0,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[1272],2017-03-01T01:41:03Z,https://pbs.twimg.com/tweet_video_thumb/C5y6yYbWQAAytYj.jpg,
992,1.56065E+18,"President  Trump?€?s budget blueprint sets up a striking clash with the House speaker, Paul Ryan https://t.co/JOGEZCnZ59","President  Trump?€?s budget blueprint sets up a striking clash with the House speaker, Paul Ryan https://t.co/JOGEZCnZ59",8.36305E+17,380,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[235],2017-02-27T19:59:03Z,no image,
646,1.56065E+18,RT @awzurcher: So will all this cheering from congressional Republicans get Trump in rally-speech mode?,RT @awzurcher: So will all this cheering from congressional Republicans get Trump in rally-speech mode?,8.3676E+17,0,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[11],2017-03-01T02:08:18Z,no image,
818,1.56065E+18,RT @nytpolitics: Fact Check: Trump said ninety-four million Americans are out of the labor force. This is misleading. https://t.co/Nd4BX4UM?€?,RT @nytpolitics: Fact Check: Trump said ninety-four million Americans are out of the labor force. This is misleading. https://t.co/Nd4BX4UM?€?,8.36806E+17,0,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[869],2017-03-01T05:11:07Z,no image,
484,1.56065E+18,Indian court rejects plea to abort 26-week-old foetus with #Downsyndrome https://t.co/5W9dlGdRrQ,Indian court rejects plea to abort 26-week-old foetus with #Downsyndrome https://t.co/5W9dlGdRrQ,8.36601E+17,8,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[7],2017-02-28T15:36:31Z,no image,
980,1.56065E+18,"One NYT reader's reaction after ""La La Land"" was mistakenly named best picture at the Oscars instead of ""Moonlight""?€? https://t.co/Igtm9l34OA","One NYT reader's reaction after ""La La Land"" was mistakenly named best picture at the Oscars instead of ""Moonlight""?€? https://t.co/Igtm9l34OA",8.36344E+17,1055,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[326],2017-02-27T22:37:03Z,no image,
504,1.56065E+18,RT @singapolitics: Henry Kwek: Some may say there is no Big Bang in the CFE. But it is no longer sufficient to push for a single Big Bang i?€?,RT @singapolitics: Henry Kwek: Some may say there is no Big Bang in the CFE. But it is no longer sufficient to push for a single Big Bang i?€?,8.36538E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[2],2017-02-28T11:28:05Z,no image,
831,1.56065E+18,Our reporters are fact-checking President Trump's speech in real time https://t.co/fzaWbr6V4Y,Our reporters are fact-checking President Trump's speech in real time https://t.co/fzaWbr6V4Y,8.36773E+17,1777,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[1355],2017-03-01T03:01:05Z,no image,
243,1.56065E+18,Brick-and-mortar retailers are struggling with declining foot traffic and falling profit margins https://t.co/SmCMtxdag0,Brick-and-mortar retailers are struggling with declining foot traffic and falling profit margins https://t.co/SmCMtxdag0,8.36753E+17,58,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[56],2017-03-01T01:42:05Z,no image,
566,1.56065E+18,"RT @STsportsdesk: Golf: @InbeePark rediscovers motivation aft 6-month lay-off, seeks strong start at #HSBCWomensChamps at New Tanjong https?€?","RT @STsportsdesk: Golf: @InbeePark rediscovers motivation aft 6-month lay-off, seeks strong start at #HSBCWomensChamps at New Tanjong https?€?",8.3647E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[1],2017-02-28T06:55:09Z,no image,
875,1.56065E+18,Fox News distanced itself from a guest falsely identified as a ?€?Swedish defense and national security adviser?€? https://t.co/OgJ8wNRpgm,Fox News distanced itself from a guest falsely identified as a ?€?Swedish defense and national security adviser?€? https://t.co/OgJ8wNRpgm,8.36662E+17,402,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[256],2017-02-28T19:39:18Z,no image,
562,1.56065E+18,RT @singapolitics: Sector is seeing higher enrolment numbers in the early childhood polytechnic courses and more mid-career entrants joining,RT @singapolitics: Sector is seeing higher enrolment numbers in the early childhood polytechnic courses and more mid-career entrants joining,8.36473E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[4],2017-02-28T07:08:17Z,no image,
686,1.56065E+18,"NFL players say they were turned away from London nightclub for being ""too urban"" 

https://t.co/6ZkDRoUWaY https://t.co/TUKNAeQQKQ","NFL players say they were turned away from London nightclub for being ""too urban"" 

https://t.co/6ZkDRoUWaY https://t.co/TUKNAeQQKQ",8.36599E+17,213,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[176],2017-02-28T15:27:39Z,no image,
189,1.56065E+18,"President Trump: ""Nobody knew health care could be so complicated""

Bernie Sanders: ????????????
https://t.co/jgvS0iaSTF https://t.co/zUvcIKNSr0","President Trump: ""Nobody knew health care could be so complicated""

Bernie Sanders: ????????????
https://t.co/jgvS0iaSTF https://t.co/zUvcIKNSr0",8.36556E+17,22264,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[10822],2017-02-28T12:37:01Z,no image,
782,1.56065E+18,RT @BBCClick: See how #TheJungleBook became an Oscar winner for its visual effects https://t.co/JGVYinbcYk https://t.co/H0VvUdjtd6,RT @BBCClick: See how #TheJungleBook became an Oscar winner for its visual effects https://t.co/JGVYinbcYk https://t.co/H0VvUdjtd6,8.36165E+17,0,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[114],2017-02-27T10:46:04Z,https://pbs.twimg.com/media/C5qmvJkWUAA3v4t.jpg,
699,1.56065E+18,Man jailed for hitting woman with drone https://t.co/i2dSoPji5K,Man jailed for hitting woman with drone https://t.co/i2dSoPji5K,8.36547E+17,196,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[149],2017-02-28T12:03:48Z,no image,
475,1.56065E+18,RT @STsportsdesk: Formula One: #Raikkonen fastest as Mercedes pile on miles https://t.co/BBp4SvNb66 https://t.co/AiNf77iFhp,RT @STsportsdesk: Formula One: #Raikkonen fastest as Mercedes pile on miles https://t.co/BBp4SvNb66 https://t.co/AiNf77iFhp,8.36635E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[2],2017-02-28T17:53:30Z,https://pbs.twimg.com/media/C5xTdemUsAAfzUA.jpg,
681,1.56065E+18,DJ's death stirs up euthanasia debate https://t.co/OB1o4qxht8,DJ's death stirs up euthanasia debate https://t.co/OB1o4qxht8,8.36603E+17,89,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[63],2017-02-28T15:44:09Z,no image,
510,1.56065E+18,RT @STsportsdesk: Tennis (@ATPWorldTour): @rogerfederer fires on @DDFTennis return from Melbourne heroics. #ATP #DDFTennis See https://t.co?€?,RT @STsportsdesk: Tennis (@ATPWorldTour): @rogerfederer fires on @DDFTennis return from Melbourne heroics. #ATP #DDFTennis See https://t.co?€?,8.36528E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[2],2017-02-28T10:47:36Z,no image,
58,1.56065E+18,"Trump highlights Maureen Scalia in crowd, asks for Neil Gorsuch to be approved https://t.co/cP0nOQu6lo #TrumpAddress https://t.co/x4SUhFbhpP","Trump highlights Maureen Scalia in crowd, asks for Neil Gorsuch to be approved https://t.co/cP0nOQu6lo #TrumpAddress https://t.co/x4SUhFbhpP",8.36766E+17,218,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[55],2017-03-01T02:33:09Z,no image,
474,1.56065E+18,New accident hits Rio's carnival party as top level of three-storey float collapses  https://t.co/JNOYgxuPxf https://t.co/kGRRNqWOB4,New accident hits Rio's carnival party as top level of three-storey float collapses  https://t.co/JNOYgxuPxf https://t.co/kGRRNqWOB4,8.3664E+17,1,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[1],2017-02-28T18:10:35Z,no image,
560,1.56065E+18,"RT @singapolitics: Physical activities time will also be increased to an hour daily, up from half-hour, and half-hour of which has to be ou?€?","RT @singapolitics: Physical activities time will also be increased to an hour daily, up from half-hour, and half-hour of which has to be ou?€?",8.36473E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[6],2017-02-28T07:08:27Z,no image,
856,1.56065E+18,"RT @RaR: Finding God at an outlet mall in New Jersey, in a chapel just above Marshalls https://t.co/JMYgK8OqjO","RT @RaR: Finding God at an outlet mall in New Jersey, in a chapel just above Marshalls https://t.co/JMYgK8OqjO",8.36706E+17,0,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[39],2017-02-28T22:35:03Z,no image,
747,1.56065E+18,Is it real? https://t.co/TNcpASaZFS,Is it real? https://t.co/TNcpASaZFS,8.36317E+17,149,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[52],2017-02-27T20:48:57Z,no image,
252,1.56065E+18,U.K. court criticizes police response to 2015 Tunisia beach attack https://t.co/6F7HhTx4tg,U.K. court criticizes police response to 2015 Tunisia beach attack https://t.co/6F7HhTx4tg,8.3674E+17,15,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[15],2017-03-01T00:49:03Z,no image,
21,1.56065E+18,"2 minutes, 11 seconds: The total applause Carryn Owens, wife of a slain Navy SEAL, received during the?€? https://t.co/pZjCUYOri7","2 minutes, 11 seconds: The total applause Carryn Owens, wife of a slain Navy SEAL, received during the?€? https://t.co/pZjCUYOri7",8.36792E+17,2026,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[579],2017-03-01T04:17:09Z,no image,
313,1.56065E+18,"Fidelity Investments offers buyouts to 3,000 older workers https://t.co/hdYhHvvQLV","Fidelity Investments offers buyouts to 3,000 older workers https://t.co/hdYhHvvQLV",8.36613E+17,41,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[35],2017-02-28T16:24:24Z,no image,
459,1.56065E+18,RT @stbusinessdesk: March rate hike real for traders as Fed speakers talk up chances https://t.co/Bysbb8im7g https://t.co/DTAAsUcO3W,RT @stbusinessdesk: March rate hike real for traders as Fed speakers talk up chances https://t.co/Bysbb8im7g https://t.co/DTAAsUcO3W,8.36723E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[4],2017-02-28T23:40:33Z,https://pbs.twimg.com/media/C5yf4k0U0AEUKsw.jpg,
